compound_name,hit_match_factor,match_quality,retention_time,cluster,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
Hexadecane,931,Excellent,41.59731666666666,1,13.808384812567589,13.198225502674036,14.231880963447296,13.731046336075488,16.40558206303152,15.973716803879553,15.9570772482526,15.430788766619893,0.4469788739561572,16.447502323195717,15.16789749179717,16.242034581776945,15.32656650814865,15.56029209413775,15.991083685962256,15.57627848166614,14.798582986173413
Hexadecane,888,Good,41.59731666666666,1,13.901787174681292,13.23706021929895,14.269185169622729,13.79800836780535,16.459442759318886,16.011244193388745,16.01238841404203,15.475414738097372,0.0,16.532414553805463,15.228331360814662,16.271755940878165,15.408464061014032,15.584114057538724,16.023303973390018,15.605846554387272,14.83549450160461
Pentadecane,700,Fair,41.59731666666666,1,12.44467464505379,11.70357737309211,12.90661224878776,12.121513251317957,14.966031235502406,14.60957257770824,14.521921290775738,13.996108528839557,1.8969602083350667,14.979911735068844,13.754064524803038,14.83052267556692,13.921640297591184,14.188593730682593,14.632973037714148,14.06441071679962,13.4551268469884
"9-Octadecene, (E)-",762,Fair,41.76956666666667,1,11.106190321089864,9.950584472356564,11.334582066918788,10.740127431391866,13.301572115118546,12.929614595272447,13.064559723578482,12.347285760582446,0.0,13.519294805207435,12.104554190474827,13.243252131775725,12.465903025413452,12.495470579333436,12.97800722661403,12.46869721348028,11.960935402761276
"(1R,3E,7E,11R)-1,5,5,8-Tetramethyl-12-oxabicyclo[9.1.0]dodeca-3,7-diene",788,Fair,41.9777,1,7.925021514497856,5.713453507870871,9.674118739113885,8.263290985216955,12.000068983005605,11.67408412121202,11.818089378497191,11.74425936836761,3.9343628884574193,13.287321699771844,11.036839131808676,12.75812564490251,11.560535134072913,11.898154194509718,12.476763463792745,11.473846171022796,10.855299314793502
"Caryophylla-4(12),8(13)-dien-5α-ol",772,Fair,43.01123333333333,1,0.0,0.0,7.9049512063831635,0.0,11.30803623939152,10.578245628015916,10.003663731183106,10.429066246223138,0.0,12.163491158859289,9.69468969017331,11.971291270295394,10.412593138031896,10.896449077004505,11.719176767036664,9.943350186471616,9.52110824686655
2-Tetradecanone,736,Fair,43.98735,1,10.896581142533286,10.197492743915353,11.19830507952962,10.68090913021001,13.50426334595513,12.999304769332932,13.399006508559763,12.653926019711756,4.321524533509734,13.771016574771538,12.332156450536218,13.366406573387607,12.626969577460686,12.594913188738436,13.13267983256811,12.595256979938648,12.089333848884529
γ-Dodecalactone,862,Good,44.662,1,14.06208788530646,14.070716496662188,14.595870071693138,14.279744202523288,17.24365234834506,16.74159458784233,16.66677413281894,16.56878358810697,6.322936364088378,17.228848287662437,15.886469138507469,16.87883718685611,16.34392550805349,16.247322877801146,16.70280826373232,16.350800261975262,15.84133198073733
γ-Dodecalactone,800,Good,44.662,1,13.93944309024369,13.969007460083992,14.468749475875631,14.182668937992178,17.180245368263968,16.662514422997223,16.595652673151164,16.49653441423668,6.437974503147997,17.167817344052775,15.803332918912156,16.808209059804586,16.26683848891484,16.17373450955861,16.62757127130342,16.28443700717603,15.783503238355832
"2(3H)-Furanone, 5-heptyldihydro-",859,Good,44.662,1,14.008637522323973,14.02231227037914,14.53813206274208,14.23357880483667,17.214662160020534,16.706221552882603,16.63269153616153,16.536369954481838,6.362136316087564,17.20031412592325,15.849594529461456,16.846434839721347,16.30812362189556,16.213165687057373,16.66841646061754,16.319011027006642,15.812024894779768
Heptadecane,856,Good,45.354616666666665,1,14.482716020276746,13.788762419563923,14.732505266031962,14.252962907315942,16.8438765603523,16.448482600829408,16.644409684028854,15.974918208832776,8.611048546582104,16.956559288009164,15.676730678730662,16.645840425349725,16.02730623591476,15.999274450828745,16.472082648440843,16.189712617252127,15.366309259420984
2-Pentadecanone,888,Good,45.354616666666665,1,13.514246867975736,12.833721340417105,13.91155753641054,13.484617327547497,16.380260554835175,15.96402028458368,16.32443963535656,15.677827781273994,6.495332175462187,16.573808539539158,15.06951496693185,16.18014160697555,15.71410821415704,15.584477870908374,15.961797067773071,15.678508611104215,15.052658808835112
2-Dodecanone,774,Fair,47.65851666666666,1,11.566012561749446,10.931680254028992,11.73850048214652,11.182859188539677,14.55224866846698,14.08011382057356,14.59641976951329,13.771568917251503,0.0,14.646217610162552,13.002820237898996,14.186130197932744,13.80785255168147,13.520900850309626,13.946733336730263,13.516310404061246,12.887419321502044
2-Hexadecanone,811,Good,47.66211666666666,1,11.92003313765658,11.389247519013365,12.139873762991314,11.576739302238185,14.906405405790563,14.462378038470654,15.031882806921702,14.168935313905472,0.0,15.058188899242944,13.44391261495747,14.505904929492836,14.156007719109766,13.919914914109558,14.351040729901293,13.8754737038104,13.309205118839133
"Sulfurous acid, di(2-ethylhexyl) ester",703,Poor/No match,47.70876666666666,1,10.422007697723435,10.138735955381136,10.920546116524836,10.16840259837016,12.252371827143875,12.228312291250989,11.652614066364208,11.77318676391208,2.198396488562059,12.09717750129295,11.5370771341683,12.078899100247408,11.762947068638738,11.695290018975856,11.849562808150464,11.497136525441904,10.998111533686538
Octadecane,954,Excellent,48.93248333333334,1,15.22170299143444,14.382379439910608,15.428088750872831,15.079928138277282,17.643369219540514,17.205623333057734,17.63076858914864,16.813982186240896,8.35917066239719,17.749855049118143,16.40239487606762,17.42916509240474,16.97822526323712,16.761368469905616,17.212898294265894,16.829045852289767,16.178269658539172
2-Hexadecanone,709,Fair,48.97555,1,10.60392885966935,9.912241271638065,10.99210249414989,10.548143537455092,13.471137659582334,13.002337389643088,13.593295213449869,12.872238283553202,0.0,13.614647011126964,12.09311334869476,13.13533367672366,12.790121162229566,12.546379214946132,12.912848368251934,12.453833366386526,12.04891339991918
"2-Hexadecene, 3,7,11,15-tetramethyl-, [R-[R*,R*-(E)]]-",779,Fair,50.34281666666666,1,12.269609459318454,11.75803228394036,12.429090972379049,11.735824865097907,14.749286027749545,14.389402721802318,14.792007764388732,14.152058755442091,0.0,14.867896511457436,13.633923642490366,14.34199432059537,14.09278633765465,14.143902402695977,14.465278489789055,13.848392574238533,13.23917937467664
"2-Hexadecene, 3,7,11,15-tetramethyl-, [R-[R*,R*-(E)]]-",895,Good,50.34281666666666,1,12.3888409154252,11.89644301654763,12.494740401230866,11.636782689434996,14.947193479371634,14.563729573002709,15.0087237710161,14.292323358919788,0.0,15.083849559708204,13.711849539933942,14.527326246200962,14.240082610021757,14.331371720838147,14.63467601960468,13.946892944166937,13.446348111507373
trans-Geranylgeraniol,733,Fair,52.7831,1,11.70143749370298,10.69779802958718,11.7864049617798,11.338648238218164,14.248011897818204,13.921587033257294,14.386593703346987,13.546277203669002,0.0,14.230848415216304,12.986008678503028,13.742523122929928,13.711580708571304,13.29175557141048,13.716602960822598,13.195476020149655,12.46128501426419
"Indole-3-propionitrile, α-formamido-",707,Fair,57.93638333333333,1,5.037037376961225,5.717788355071705,8.604331517282407,0.0,11.80403615178634,11.191161037656997,14.365800892731473,10.57411218956531,0.0,13.521254690268451,9.762200009080876,11.547071708330026,9.69403800109466,10.40000746711283,11.339774134108994,11.090876508343758,10.001536435797076
"2,6-Diphenylpyridine",724,Fair,58.60745,1,10.58209827084208,0.0,11.493915633760183,11.244434986354856,12.661317677963115,12.333933969924392,11.598025164742902,12.195006745554371,0.0,11.259906202940028,11.22454841680645,13.46409912421108,13.030221672573347,0.0,13.471510221949435,13.646035360890172,12.41054894623326
"1-Naphthalenamine, N-phenyl-",720,Fair,60.466366666666666,1,0.0,5.871857932326357,0.0,11.127202087887044,14.847117223737891,13.669669281200733,13.573695331894015,14.965703424378066,6.848716590363759,14.981720979028765,12.316751021834214,15.506093802341164,14.742687002388577,13.5521821750392,15.258310390286818,14.729670159172922,12.004346531872534
