compound_name,hit_match_factor,match_quality,retention_time,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
Nonanal,920,Excellent,20.051133333333333,-0.5642879106394436,-1.0852336456198246,0.1159626292543658,0.31816668925544833,0.41805033981920037,-0.1666460643921582,-0.5123520837107944,0.7421944561643714,-6.070803201218638,0.0,-0.8076002562692657,0.48764791628920556,-0.34635662660598,0.5666290616034559,0.7307820262880017,0.8298768997776411,-0.24128780217840592
Nonanal,949,Excellent,20.06188333333333,-1.403669152495011,-1.5536428020727524,-0.30319059950879274,-0.22939683644963732,0.5196159858978353,0.1486562752191814,-0.6328380029114794,2.6916401346855037,-8.495306916373119,1.2285034386841516,0.0,0.34991686397298777,-0.48038401410216464,5.157257875898259,0.2504524859280204,2.0317327772762863,-0.003118156691114639
Phenylethyl Alcohol,921,Excellent,20.356166666666663,-1.1766914053004527,-1.1212187033815693,-0.776511847707125,-1.064538084950755,0.35693936795287595,0.0,-0.1729982581401989,0.7462542251779566,-10.390131145159122,0.16465026387203782,-0.14489807323930903,0.2678791072637449,0.223488152292875,0.27652958328616056,0.07964025560969233,0.04591968733491718,-0.00010699867303055356
Phenylethyl Alcohol,919,Excellent,20.356166666666663,-1.1818698288913285,-1.125690677266426,-0.7806712072764059,-1.0706787524762729,0.36260634489873483,-0.0010957538909309806,-0.1715684229393408,0.7534525953686538,-10.451685909123883,0.16747500314394292,-0.1469545515757596,0.2709672332218564,0.21932879272359404,0.2783138440712214,0.08485418845643136,0.045570783250059435,0.0
"Hexanoic acid, 2-ethyl-",816,Good,20.732966666666663,-1.0630191773346245,-0.25603109947800023,-0.8441509621786609,-1.255473794073557,0.0,0.01644189171718058,0.4868571773999595,0.3511635521517596,-3.24103212422862,-1.294535079250828,0.1558490378213391,0.13127223855014264,0.2781903591947709,0.27689425455006306,0.06893971584608287,-0.10970614257716986,-0.15758260520828263
"Phenol, 4-ethyl-",967,Excellent,22.857433333333333,-1.2357670102305578,-1.0335429163445071,-0.6551780870607341,-0.8768280577046496,0.48696761943439515,0.338024608355923,-0.2504754600414762,0.8304359611614053,-14.105766935124347,0.5513267751157908,-0.08087904519972118,0.43615173365166837,0.20581815518756125,0.0,0.34482191293926584,0.3328934727007209,-0.45777564466043474
"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1α,2β,5α)-(ñ)-",957,Excellent,23.467516666666665,-1.012429474471271,-1.2485527682508684,-0.6158455216288646,-0.7027037081662972,0.12465889334958478,0.27691721945752096,-0.5339664082255253,2.9309257762682694,-9.823938632186902,0.5816123173367725,0.0,0.38415447837113537,-0.03272632829577555,-0.12519157770867925,0.7528761611449204,0.9842163744043894,0.07223778455488149
"Ethanol, 2-(2-butoxyethoxy)-",811,Good,23.95915,-3.9418008118239527,-3.3384533168251878,-0.47685134443369853,-0.39619701996312295,0.32661233752292135,0.0,0.4398291347175916,0.41227580064623864,-18.21863019292768,2.4879245216755272,-1.5321766896460394,0.08352016451989591,-0.16633527163848336,3.14961982073401,7.810691485317692,1.8993812092061773,-0.5601708652824084
Methyl salicylate,846,Good,24.14935,-1.0959958502965228,-1.189232201021963,-0.6797048344634841,-0.8516946585502437,0.32029516553651594,0.18530871078014508,0.5134144281517552,0.7630475664885141,-6.23112327103532,1.6193045877233476,-0.5580841579215196,0.45393622775990394,0.0,0.0846956126627288,0.18439563996313993,-0.1663378471223863,-0.3732601713900856
Dodecane,915,Excellent,24.375433333333334,-0.9544306857467347,-1.1846710776363332,-0.7287726839709417,-0.7404788272740629,0.2976331970646487,0.15326155887153048,0.0,0.12118052193172188,-7.250306637254591,0.27122731602905825,-0.24596667965789185,0.29254862568857415,-0.2347797406066168,0.18971666095646147,0.4792875572812428,0.3035415030972515,-0.322276397519065
"3-Dodecene, (E)-",715,Fair,24.61228333333333,-0.9382332066944893,-1.0931415752281748,-0.44945090995040504,-0.9278620898701366,0.6096343741763726,0.6305428288062546,-0.01697400357148879,0.4985257848939583,-3.2732419703180757,0.7061986181396229,0.0,0.544670598364553,-0.183193878038785,0.39936337237645386,0.6656153110554783,0.550549090049595,-0.3230451474973695
Decanal,917,Excellent,24.86348333333333,-0.7341030763146559,-0.645484198768142,0.032440992132786124,0.2999814892612327,0.1583186899681076,-0.2635567765593847,-1.7263984447457763,0.0,-3.6272737295128263,0.7395123223335028,-1.4052085020457707,0.36929498328208754,-0.4981127274911226,1.4653051908413233,0.35451580123185794,0.38120091767376135,-0.05868367676019528
"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",885,Good,26.212816666666665,-0.9258936092051423,-1.2805600448089651,-0.9732858388887486,-0.7508300357995814,0.6039474050492135,0.22242036296924295,0.3469669943961858,0.3267677284202833,-5.282736780303466,0.35594478426272497,-0.1688742594684413,0.24916996420041862,0.1820970909969828,0.0,0.18538597729327363,-0.0336672750089722,-0.12766658069510686
Benzeneacetic acid,924,Excellent,26.80495,-1.497940622176227,-1.2480097411695534,-0.6299975295485458,-1.5408772861554645,0.37000247045145424,0.42323336781991006,-0.12934951475272705,0.5856258333100502,-2.312632632138098,0.8405762243480986,0.0,0.41371206735370136,-0.038767908472606076,0.0683762700987173,0.20968911924015282,0.08765023490350894,-0.46783011351672876
"2-Decenal, (E)-",800,Good,27.540616666666665,-6.0487198691428,-1.404677001578058,-0.5960072884116056,0.3913511718574654,0.4061360106614723,-0.08564236848874296,0.0,0.7526460235100616,-6.0487198691428,0.16906285045530348,-0.5938639893385277,-0.029664085676634273,-0.33924464809956456,2.435844190067958,0.952248322520736,0.9319418332254789,0.0240997906723943
"2-Decenal, (E)-",769,Fair,27.540616666666665,-0.713435554167106,-0.7305696513833976,0.07728853491979838,0.9140815951065083,0.28548851676565556,-0.16832469580115336,-0.3219280962741187,0.6780719037258812,-6.481939849812017,-0.10520487027495588,-0.3510365619109065,0.03158410578016802,-0.23549980787616612,2.432285473134521,0.8979722042284284,0.8713199104539238,0.0
"2-Decenal, (E)-",813,Good,27.540616666666665,-0.9450904681107288,-0.9961769991197058,-0.08772923185773397,0.6932638066864366,0.4672553707976776,0.0417803541693191,0.0,0.7242092065776075,-4.159254832249817,-0.3067361933135634,-0.32079205256376636,0.19925944856384065,-0.09518294517374241,2.360486240881299,0.8336746314455653,0.7442479134136915,-0.13769874277715383
"Dodecane, 2,6,11-trimethyl-",770,Poor/No match,27.540616666666665,-1.250077738724883,-1.450842452065823,-0.8555764807143761,-1.169608238384704,0.17592613756966413,0.1766664592693418,-0.1425141170354352,0.19549501960393917,-4.6850424973816756,1.2079003509299446,-0.2560882498802741,0.041506260843311896,-0.27348119383055697,0.05809153081918403,0.1444235192856239,0.04012954041371603,0.0
"Benzeneacetaldehyde, α-ethylidene-",825,Good,27.6411,-1.0184448886953692,-5.725899249693362,-0.6475207286056072,-0.7844841567084745,0.4514581224139003,0.5364293152177948,0.0,0.3524792713943928,-5.725899249693362,4.081302342575073,-0.10977953479831146,0.30100113395568956,-0.16557497654044118,-0.11774586836287067,0.00118507497717786,0.0708189765895047,2.468438902285843
"Benzeneacetaldehyde, α-ethylidene-",851,Good,27.759516666666663,-0.9630593400077617,-1.250727121801304,-0.7452500496510546,-1.0001736117395967,0.10480104255098638,0.20594764517310796,0.5094693484696066,-0.02249138826164249,-2.8837004488281,5.782392696201153,-0.0017108733815508956,0.0,0.28505146478070026,0.2547499503489455,-0.2830563676626971,0.07584057689623357,5.310722649101596
"Benzeneacetaldehyde, α-ethylidene-",861,Good,27.759516666666663,-0.647969849535614,-0.615444960409364,-0.6263378472438729,-0.6637005737548017,0.3054949311951034,-0.05418794347559211,0.4456646509540777,0.38455503959063597,-1.959101781779265,0.8120825028931578,-0.18957653626366444,0.12383271185268,0.36046717281659435,0.5116763726683636,-0.12337140380527431,0.0,0.771205758265636
"Benzeneacetaldehyde, α-ethylidene-",805,Good,27.867183333333333,-1.0564536015830424,-1.0054592852589745,-0.9932657764180318,-0.7225431157312648,0.3192133400875217,0.32272484296012144,-0.05692489754334204,0.1377952097901394,-3.069633009306958,-0.8620718632680411,0.03647683808731876,0.24923085398108258,-0.09186385600658901,0.07271938444729151,0.1498049407438616,0.13792813673195894,0.0
"Benzeneacetaldehyde, α-ethylidene-",798,Fair,27.867183333333333,-0.9850395172640196,-1.153450536330724,-0.9232374326120545,-0.8753256946030834,0.2902664604814844,0.29269303574268757,-0.053064604578589004,0.12128336363653046,-3.697031884498017,-0.569985924598283,0.03436599339364857,0.2249215462042661,-0.08740734818936485,0.06550526852367962,0.13628352980321656,0.1246743053969166,0.0
"Benzeneacetaldehyde, α-ethylidene-",817,Good,27.867183333333333,-0.985984791688751,-3.868435937108471,-0.8786511685637213,-1.332919470982904,0.28085879078349646,0.284373176905104,-0.05452780093557778,0.11773911297860151,-3.615069443488333,-0.38853049311281346,0.03054576788007451,0.2184783354739894,-0.08381480798899042,0.06313221560262343,0.1306700249233463,0.1213488314362787,0.0
"Benzeneacetaldehyde, α-ethylidene-",915,Excellent,27.867183333333333,-0.9814925973822548,-0.9406022319845649,-0.9233201374776309,-0.6732281409941713,0.29678197761683156,0.30045245799964637,-0.05326258969211455,0.12841838213804643,-2.7038995045690264,-0.871513413181727,0.03402482374517183,0.231782468108804,-0.08533503750146725,0.06784011963288929,0.13931711750758421,0.12848658681827296,0.0
"5-Thiazoleethanol, 4-methyl-",761,Fair,28.10761666666667,-1.053523848739992,-1.0855360240401042,-0.8170928756283555,-0.9966012629166194,0.3124283871047871,0.215500723830972,0.0470103895910873,0.24677343565730234,-2.502566952934306,0.4052264852562151,-0.17264447512060452,0.18290712437164441,0.03479020743544657,-0.018970800444844012,0.10124471884254459,0.0,-0.13502630308574048
Nonanoic acid,905,Excellent,28.1435,-1.121814596421668,-0.7395783628428917,-1.805863481222309,-0.8592622328915666,0.2890216327392204,0.1594328314419087,0.2604216371571083,-0.21408487071546536,-16.690530315222887,0.443860590307156,-0.09093161243728846,-0.2863024147370566,0.13444224660365456,0.45562992688542847,0.0,0.14820510250056623,0.6823615008094178
Indole,972,Excellent,28.943766666666665,-0.780672064145884,-1.280053411173527,-0.701279420910563,-0.7235744178900705,0.4029381078351734,-0.08702676823980937,0.2035431375277857,0.46204763230385376,-4.586222798756607,0.4393630851907832,-0.2854048176932606,0.33975465852546705,0.2320234866401909,0.190787136049109,0.29872057908943705,0.0,-0.48572577848679016
Tridecane,914,Excellent,29.019133333333333,-1.073822476287473,-1.2091403890928059,-0.573241162262072,-0.8400337534279437,0.484014798554267,0.42675883773792805,-0.2282185435977141,0.2151763429501693,-2.851260720968447,0.44321274605763145,0.0,0.38905233201530326,-0.10185422748793549,0.10391904776288585,0.4886959374918905,0.501218831673431,-0.345328876171474
2-Undecanol,701,Fair,29.28828333333333,-1.1662842513225877,-1.2169090395402413,-0.6657322131038449,-0.7798792510626334,0.7845318841501783,0.25779131912683423,-0.1919834330172407,0.15179131328560808,-6.379190424809209,0.7712835024354165,-0.5564732283956731,0.6051861644161287,0.0,0.3327547379674502,0.429558530327034,0.33426778689615516,-0.013865035565858773
"1-Octanol, 2-butyl-",770,Fair,29.306216666666668,-1.5413263010072178,-1.3934757782726033,-0.8929859234881832,-0.6997535244727372,0.30024647552726286,0.20219490834390588,0.09001051632470393,0.0,-6.93432269006219,0.5260156451725242,-0.1764430991066964,0.4103135254822421,-0.4379724011513614,0.43299951464262737,0.74103698501947,0.04212286419814213,-0.10192721754138488
n-Tridecan-1-ol,794,Fair,29.700966666666663,-1.1308110481303606,-1.0890047681182362,-0.591639465141886,-0.5901121900550239,0.4098878099449761,0.3264304199018842,0.2408867417410117,0.0,-6.578213486781368,0.7072905392681427,-0.44243018663478145,0.5943214466711139,-0.2679453274919435,0.502606550796148,0.9501275672739136,0.12096716898482397,-0.14739297388017464
"Nonane, 2,2,4,4,6,8,8-heptamethyl-",822,Good,29.7261,-0.7782153075537288,-1.0248598221309038,-0.5441046654916882,-0.8252147391303833,0.3985319000102908,0.5105323614643801,-0.04343474979188545,0.398266395059952,-4.372481390820374,0.47237462877998193,-0.26717739435157617,1.177940401684666,0.0,0.37011759406466604,0.4558953345083118,0.5737671963090981,-0.4969114092266808
"Dodecane, 2,6,10-trimethyl-",781,Fair,30.7058,-0.9985856296188189,-0.8312304012569014,-0.535635943288203,-0.5265823466483391,0.49666935871242013,0.43960065163173645,0.31213167687719984,-0.2477580581848634,-4.4202596795871445,1.0028428739522086,-0.12153320350419067,0.6424620475451431,-0.02800047729886919,0.45360816951292565,1.009309224287865,0.47341765335166086,0.0
"Dodecane, 2,6,10-trimethyl-",801,Good,30.7058,-0.9987470501816599,-0.8270070257622757,-0.5449105168331817,-0.504387057088333,0.5131883538505878,0.45311398851651574,0.3069293680474688,-0.0528578443043098,-6.43400836038391,1.0225381518084626,-0.11578385161976325,0.6806376458574396,-0.021532632529713536,0.4840840191552332,1.0291606579795096,0.495612942911667,0.0
"Benzenepropionic acid, 2-tetradecyl ester",904,Poor/No match,30.824216666666665,-0.8450015009908813,-0.8450015009908813,-0.8450015009908813,-0.8450015009908813,0.15576351850709252,0.15728347212368993,-0.21272828234785315,0.25470662721580306,-0.8450015009908813,0.302481665209539,0.0,0.15499849900911863,-0.020785624882933472,0.09394372157128618,0.047115020849985915,0.052196098890310356,-0.8450015009908813
Hydrocinnamic acid,749,Fair,30.824216666666665,-0.902090679508801,-0.8479399553796165,-0.34113613603483073,-0.8090956118077819,0.36912108851208086,0.3803823784059784,-0.5600593739925412,0.6992115773554158,-1.4027035816516988,0.8500948718440471,0.0,0.3744484995587091,-0.1164567685660015,0.17349982520615573,0.09168852277434243,0.08876037949317604,-0.6308789114879192
α-Cubebene,929,Excellent,31.05388333333333,-1.5972518653363263,-1.7576508892390954,-0.6663624798128409,-0.3734313556507624,0.33363752018715914,0.08051858708767182,0.017363089123521473,0.0,-4.354770440522326,1.5058928194052006,-0.8308837109975388,1.4446333078220939,-0.6363052090479748,1.008687851621288,1.0468555071724994,0.11288429368581045,-0.0653142504099368
"4-Methylcatechol, 2TMS derivative",704,Poor/No match,31.66755,-0.7201408755637152,-0.855847234018663,-1.2512264564120334,-0.6623433779120413,0.1920906741322975,0.4782674593375697,0.5444164402459016,0.3376566220879587,-7.182095895940331,0.12361915766923791,0.3365965287373828,-0.4397940313257105,0.7035489336970494,-0.550711544375461,0.33991228121782907,-0.1343829671359892,0.0
"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1α,2α,3aβ,4α,5α,7aβ,8S*)]-",912,Excellent,32.022816666666664,-1.1014740299365755,-1.877863433546847,-0.3421079393366638,-0.6294124209443044,0.6578920606633363,0.3903257692593755,-0.21276854501146458,0.3325601300504507,-6.406592858942686,1.574548195687462,0.28745077352847737,1.7161932022737443,0.0,1.3679036889229723,1.1711217753178569,-0.011618203323600373,-0.0043418956767348445
n-Decanoic acid,809,Good,32.10176666666667,-1.322338005345403,-1.1130400826612554,-0.754611887714267,-1.0287001714910076,0.0,0.36442563434869285,-0.22226304151420628,0.3754726358334966,-2.579439747837167,0.13331978889934948,-0.16858634052619273,0.3687904306650974,-0.1759303301803256,0.4727224534140105,0.07841545835848565,0.2093377337940991,0.24538811228573298
n-Decanoic acid,858,Good,32.1879,-0.8473485311344086,-0.7549221253891911,-0.7431343566164181,-0.7561479521480557,0.510148946667469,0.2568656433835819,-0.20120162737751104,0.06740151472989063,-3.095148141654199,0.7281984491783654,-0.27204514539923524,0.2571494520503869,-0.2659575543514403,0.38009360335741255,0.13905238708123435,0.07650903530710042,0.0
.alfa.-Copaene,955,Excellent,32.309916666666666,-1.065209648273004,-1.8814953827215337,-0.5201827804263961,-0.6650614013265953,0.2959384991572049,0.316538560226501,-0.12326581253855935,0.4798172195736039,-4.826633583052304,1.615013169648122,-0.17909485283884188,1.4112442269381182,0.010669578595899076,0.9147263049197615,1.0309014205815783,0.0,-0.002667153724101272
.alfa.-Copaene,956,Excellent,32.309916666666666,-1.0618041025435156,-1.880947950504586,-0.5175402064053032,-0.6606783387059602,0.29585574536834836,0.318308479305742,-0.12441097737385598,0.4824597935946969,-4.804608452795858,1.6191958625952676,-0.17728674826271798,1.4179519191227166,0.0120079495878802,0.9205819402991801,1.0363731466446937,-0.0002343998877354669,0.0
"1H-Cyclopenta[1,3]cyclopropa[1,2]benzene, octahydro-7-methyl-3-methylene-4-(1-methylethyl)-, [3aS-(3aα,3bβ,4β,7α,7aS*)]-",831,Good,32.8518,-1.9145612547538138,-2.131859036687361,-0.5748566499359067,-0.39325158996185844,0.42514335006409326,0.027153147916696367,0.40571184387171205,-0.05963875159259795,-8.396243850302644,2.23274600507439,-1.085348156034284,1.9898399459260083,-0.3120933774053663,1.2357342093329717,1.4484090170326256,0.0,0.04719674451907891
"Indole, 3-methyl-",936,Excellent,33.006116666666664,-1.0116679905245998,-0.9581247545962114,-0.5838405262350859,-1.0267226606158562,0.5124623951414958,0.41615947376491413,-0.48240249915034544,0.2352647472928238,-5.274627665235093,0.5487255363038164,-0.06469736869442132,0.4800329342600182,0.1768573442293543,0.0,0.47239311307831533,0.3490269594792261,-0.5692765971201531
α-Cubebene,704,Fair,33.14248333333333,-1.8627498987690234,-1.7198888189919603,-0.4221966023552322,-0.5724331355314578,0.4275668644685422,-0.18245896369915038,0.3359189000834746,0.0,-9.695104314038248,1.7936076103080802,-1.117413717036727,1.6646829493279685,0.2057205819319154,0.9430968794418538,1.3415595865940675,0.11454099862760778,-0.02498271383184853
2-Dodecanone,761,Fair,33.30755,-1.2017073622419319,-1.6400789500911468,-0.8078463201466526,-1.1528046540089358,0.5785608749066267,0.19215367985334736,0.0,0.11733324888399208,-10.223646932950766,0.8215689179857716,-0.4223748159484961,0.6033120817437013,-0.1410327103889248,0.09731993161578481,0.49474982360732606,0.1861962111219087,-0.3360313853757989
Tetradecane,887,Good,33.451100000000004,-0.9938372845230464,-1.227331158302422,-0.6839320010397375,-0.93107723069941,0.4550592900246826,0.3160679989602625,0.0,0.06945067013062906,-4.898708249766046,0.581695461167393,-0.10904167546362485,0.3947568916951463,-0.17032374707049494,0.07859956350734625,0.3942770148208904,0.13915065922527947,-0.405384522149547
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",840,Good,33.91045,-0.9266470088227248,-0.9715034879157153,-0.9389434638700618,-0.8581757849453744,0.2546655393107144,0.14182421505462564,0.10247257233129183,0.1145067982748183,-6.847098285328645,0.0,-0.08528051440649628,0.07464963295818693,-0.07875746737747794,0.16469896609287132,0.15576958179640302,0.32625858668008323,-0.11014930813025774
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",800,Good,33.914033333333336,-0.9085417771306185,-0.942990742362844,-0.9468429982983942,-0.8528171165302154,0.2697972853213181,0.1583549397139457,0.10406480857835666,0.1456493754049228,-6.8276287611814865,0.0,-0.05682441909240807,0.06381678782677974,-0.05603115376632493,0.1680541780342951,0.14718288346978456,0.34564954367589434,-0.07416078429139689
Caryophyllene,971,Excellent,34.20471666666666,-1.3838488349477336,-2.2181716671048224,-1.1207255859966598,-0.6567155348550499,0.3432844651449502,0.10660139737589502,-0.3910243693539193,0.1864988522904276,-5.690326039195411,1.574170735961633,-0.6000125686161103,1.4143066701744975,0.09740327370171345,0.9494896365759289,1.09393274891465,0.0,-0.07260272275311662
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aα,7α,7aα,7bα)]-",910,Excellent,34.631766666666664,-1.3998547177519334,-1.802902254351549,-0.6904009800802405,-1.455409206955863,1.2959219431532987,0.39539104569911554,-0.7290799474981241,0.18751577926419055,-8.045585845850713,0.9244590749019914,-0.053550323504813924,1.0328016242406268,0.0,0.20022899060130403,0.2709200525018759,0.01691458155378026,-0.45599644398828865
trans-α-Bergamotene,941,Excellent,34.78606666666667,-1.1626048003054876,-1.1088492150606817,-0.4596563283288941,-0.5567912565249353,0.476677727174335,0.11429709107947611,-0.14356883746842558,0.20061094062260187,-3.186193967383485,1.338624559377994,-0.5553031535172029,1.0302349207061452,-0.2820417730580573,0.444696846482797,0.7751769109072913,0.24539958758542532,0.0
Erucin,839,Good,34.922450000000005,-0.8073478493561562,-1.037710251246383,-0.7384566916468104,-0.7684549190782026,0.41038618931113907,0.35025567521730383,-0.04220785207368496,0.30280347378733824,-6.206806369482307,0.23746766927815613,0.0,0.635311503652704,0.1340987448143202,-0.05940347689194836,0.2615433083531896,0.21770222467311162,-0.25832904013911645
α-Cubebene,795,Fair,35.32436666666667,-1.7054726039284756,-1.5594324746144157,-0.5537045695164492,-0.2277214163907236,0.13476322107514463,-0.5358156806647556,0.4462954304835508,-0.3214518774679371,-4.987441928991938,1.361896774700467,-1.8800998459490235,1.1508838293363208,0.0,0.6932722816747443,0.9578669908673512,0.058647248937483784,0.02276907535229412
"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",787,Fair,35.4105,-0.8540472739344767,-1.2388521973451716,-0.6047101381419544,-0.9501805740934843,0.4830699342903879,0.3952898618580456,0.0,0.0654186324543496,-6.913769894652883,0.5795629199854646,-0.10067350196072991,0.5113397919413318,-0.10959041206213453,0.12411046709887986,0.43501289708351293,0.1515048305273193,-0.3797946708399722
α-Cubebene,776,Fair,35.442800000000005,-2.344850812086224,-2.679776562297332,-0.4609719897732661,-0.6051382162282293,0.3948617837717708,-0.37140543775370427,0.23634700425117097,-0.26962299123077443,-7.586328468168279,1.693804964106162,-1.1464641009180592,1.720634747851737,0.04413478066689615,0.9433133794215848,1.3324591858424404,0.319000933931802,0.0
"5,9-Undecadien-2-one, 6,10-dimethyl-",887,Good,35.55045,-1.2770756958157974,-1.2604322972925626,-0.7865926299505188,-0.6324988495628934,0.8610278224327101,0.29645755743031094,0.3675011504371067,0.0,-6.884199850856837,0.6900924949298405,-0.32066370997805554,0.6545284156283117,-0.04301658784390096,0.29660784112539385,0.49105156606846523,0.13531709324129387,-0.32684122961856577
"5,9-Undecadien-2-one, 6,10-dimethyl-",869,Good,35.55045,-1.3003001154359541,-1.2735246866403547,-0.8240581477431828,-0.6534597938750661,0.8469058257090599,0.282305660736825,0.3465402061249338,0.0,-5.3348877790013605,0.7037815569108633,-0.3575439650892047,0.6571500769287056,-0.0537553224352164,0.28379439939530166,0.5097760678329663,0.12113550275709602,-0.3501442863781089
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",824,Good,35.55045,-1.2158648869122066,-1.2422495381606553,-0.7969693284824061,-0.646909296856378,0.830821492353376,0.2698932603555968,0.35309070314362195,0.0,-5.6914524001445095,0.6716768988505725,-0.3364729975588514,0.6303628896563034,-0.041287159486679166,0.27635672981549403,0.4793441147645546,0.11915258118406556,-0.32162413167361825
Humulene,910,Excellent,35.733466666666665,-0.9166612904652633,-1.6022268352058289,-0.7854367519072926,-0.8355699724703751,0.2145632480927075,0.027835583477399395,-0.2878114330208685,0.0,-6.4483649154424905,1.135134419968422,-0.6341651137866363,1.0259245585253836,0.14778681004732358,0.5860764749732293,0.83827604810685,0.0490310283795246,-0.3472574873226166
"4,8,12-Tetradecatrien-1-ol, 5,9,13-trimethyl-",795,Fair,35.90213333333334,-0.9191950178095802,-1.3638780697870352,-0.583967642859971,-0.9558600476919054,0.5540190540840663,0.4160323571400289,0.0,0.13223572293565355,-3.9023338608838993,0.6963778659873548,-0.09588860083141006,0.5511451507533311,-0.10312638007115074,0.17060173821325905,0.4977002618526256,0.21379776305949494,-0.3899833297092614
"cis-Muurola-4(15),5-diene",759,Fair,35.99185,-1.2495435494709282,-1.522909810326708,-0.44801433619943315,-0.517800395788623,0.48219960421137703,0.08438344097016708,0.1319783367979957,0.012179307438219928,-8.43509163038147,1.236531546851398,-0.8329520457101994,1.3162436762658951,-0.026519278094415608,0.7746573050557299,1.071465343143331,0.0,-0.16033388806011262
"Tetradecane, 2-methyl-",806,Good,36.09593333333333,-0.9202166483642139,-1.272981676218204,-0.6942591949289392,-1.0462020622206085,0.499940879931708,0.30574080507106083,0.0,0.05150734367366143,-4.188392503195352,0.6082842835118808,-0.1257030646692251,0.4462129961895567,-0.1931466259250541,0.04733591592771132,0.32925035543660547,0.054861902212461226,-0.5199321101703459
"Tetradecane, 3-methyl-",872,Good,36.41173333333334,-1.0768749660197674,-1.1920673060609002,-0.6404809174128155,-1.0307560175809651,0.5621873747764723,0.3595190825871844,0.0,0.03358391519007314,-8.481125236856878,0.5711319439671219,-0.2621543787335081,0.5214844041101547,-0.18821308719165655,0.155595456189118,0.36074228732702995,0.02464692421180101,-0.4173689798440301
γ-Muurolene,842,Good,36.5804,-1.4980067024614312,-2.0771238344340937,-0.6132326361304692,-0.7169153875454922,0.3278082744389085,0.0,0.14369252826507925,-0.13982537860992014,-7.92432359409323,1.4374815367340206,-0.6721917255610915,1.2759987969522568,0.006337646064303322,0.689662726629673,1.1718469495679595,0.1262059227190131,-0.14045594036058417
"Acetic acid, trifluoro-, 3,7-dimethyloctyl ester",739,Fair,36.623450000000005,-1.3072265967683339,-1.77279833136401,-0.6879346156595267,-1.3700390592670286,0.5889182080284157,0.3120653843404732,0.0,0.03346766157237052,-5.657207488695059,0.6930099483384643,-0.2217540822137574,0.48635374212842025,-0.19643883439491827,0.07424592041666532,0.40228841598341886,0.03671023118023098,-0.5216405104167924
Germacrene D,878,Good,36.78135,-0.8779469219647685,-1.1222034070716869,0.0,0.2214585552862252,-0.044966124321247136,-0.5723154038757493,0.42768459612425075,-0.5015842374497312,-4.7019589544242395,1.858511687164734,-1.8927276701698368,1.5534265949136425,-0.04431650411904569,0.9981355947166209,1.2243012093055992,0.12033378290754786,0.0956079240058638
trans-β-Ionone,753,Fair,36.792116666666665,-0.8597712377986093,-0.8926799211903689,-1.0026316412321057,-1.025193806166058,0.4971716463440832,0.45047013476457337,0.1717400238969297,0.3402005632457321,-3.5713438041344725,-0.4165516629525598,0.14022876220139072,0.0,0.10525917262432609,-0.24950226079379362,0.035959502078117725,0.13602178439067006,-0.06596488912762628
"2H-Indol-2-one, 1,3-dihydro-",801,Good,36.88543333333334,-1.251243820152092,-1.0855577375623573,-0.8878679973898039,-1.1429327937645637,0.19593569706722777,0.11213200261019603,0.09628931279989679,0.1232441803088677,-6.33001141021653,0.5754870442197314,-0.26344142225721706,0.3253744536737288,0.004175345126116347,0.0,0.0975310507152581,-0.03693647186801534,-0.27477790806151037
1-Pentadecene,866,Good,37.06845,-0.8514744392307823,-1.3192563043722159,-0.6464760383936581,-1.0019355679719877,0.4994431280141333,0.35782508732611895,0.04047488475954182,0.0,-8.309392406519414,0.6325367882543674,-0.15370796633326603,0.49282656149450654,-0.10697128160778764,0.1000063609029555,0.35352396160634186,0.1042484462787877,-0.43500430520964767
1-Pentadecene,861,Good,37.20123333333333,-0.9007172358725134,-1.1991262541398038,-0.6436799376543386,-0.9371806501790945,0.5424432643131,0.3563200623456614,0.17574176079645554,0.0,-4.407650160038241,0.6328870753615525,-0.12366855441426162,0.4366279387658575,-0.13594300961798905,0.11029749414215889,0.3620009767867214,0.09981779631677302,-0.3359650970661477
"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1α,7α,8aα)]-",862,Good,37.25505,-1.0648218784635692,-1.3774822916926475,-0.5663866931412738,-1.0716071546731678,0.5324573541175275,0.4336133068587262,-0.20477535891999593,0.22928031364049928,-6.6543176286257815,0.7933435263758324,-0.13435915808885926,0.6569730823918345,0.0,0.3410682919710296,0.6171896378109327,0.16473522019082146,-0.39841292931932576
